CRN,6:45 - 10:30,0,,0,,0,,0,1,0,1,0,0,0,0,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
CUM,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
DWL,7:05 - 19:00,0,,0,7:00 - 14:00,0,,0,1,1,1,0,0,0,0,,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,03457 000 125
DWW,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
DEN,,0,,0,,0,,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
DPT,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
DOC,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
DID,6:00 - 19:40,0,,0,6:30 - 19:40,0,8:00 - 19:40,0,1,1,1,0,0,0,0,,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,03457 000 125
DIG,,0,,0,,0,,0,0,0,1,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
DMH,,0,,0,,0,,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
DCW,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
DPD,,0,,0,,0,,0,0,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
DKT,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
DRG,,0,,0,,0,,0,0,0,0,0,0,0,0,Zone 4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
EAL,5:35 - 23:25,0,,0,5:35 - 23:25,0,7:00 - 20:30,0,1,1,1,1,1,0,0,Zone 3,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,03457 000 125
EGG,,0,,0,,0,,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
EVE,5:20 - 12:30,0,,0,6:15 - 12:30,0,,0,1,1,0,0,0,0,0,,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,03457 000 125
EXC,7:50 - 18:15,0,,0,7:50 - 18:15,0,,0,1,1,1,0,0,0,0,,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,03457 000 125
EXD,5:45 - 20:40,0,,0,6:15 - 20:00,0,7:30 - 20:40,0,1,1,1,0,0,0,0,,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,03457 000 125
EXT,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,03457 000 125
EXM,6:40 - 15:20,0,,0,6:45 - 15:20,0,9:10 - 15:20,0,1,1,1,0,0,0,0,,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,03457 000 125
EXN,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
FAL,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
FMT,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
FNN,,0,,0,,0,,0,1,1,1,0,0,0,0,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
FIT,16:15 - 19:15,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
FIN,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
FFD,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
FRO,6:30 - 10:40,0,,0,6:50 - 12:10,0,,0,1,1,1,0,0,0,0,,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
FZP,6:45 - 11:30,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
GCR,6:00 - 20:00,0,,0,6:00 - 19:30,0,8:30 - 20:30,0,1,1,1,0,0,0,0,,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,03457 000 125
GOM,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,03457 000 125
GOR,6:15 - 12:45,0,,0,7:00 - 13:00,0,,0,1,1,1,0,0,0,0,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,03457 000 125
GSL,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
HND,,0,,0,,0,,0,0,1,1,0,0,0,0,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
HAN,5:50 - 13:15,0,,0,5:50 - 13:15,0,,0,1,1,1,0,1,0,0,Zone 4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,03457 000 125
HAY,6:10 - 19:30,0,,0,6:10 - 20:00,0,6:40 - 20:30,0,1,0,1,0,0,0,0,Zone 5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
HYL,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
HOT,6:00 - 13:00,0,,0,7:00 - 13:00,0,,0,1,1,1,0,0,0,0,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
HYD,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
HIG,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,03457 000 125
HYB,,0,,0,,0,,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
HGD,,0,,0,,0,,0,1,0,1,0,0,0,0,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
IVR,6:40 - 11:20,0,,0,,0,,0,1,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,03457 000 125
IVY,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
KEM,6:40 - 13:30,0,,0,6:40 - 14:10,0,,0,1,1,1,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,03457 000 125
KEY,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
KYN,6:45 - 9:30,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
KGM,5:50 - 12:05,0,,0,6:15 - 12:35,0,,0,1,0,0,0,0,0,0,,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,03457 000 125
KGN,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
KIT,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
LNY,6:00 - 19:30,0,,0,8:10 - 15:00,0,,0,1,1,1,0,0,0,0,,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,03457 000 125
LAP,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
LWH,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
LEL,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
LTS,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
LSK,6:15 - 18:45,0,,0,6:15 - 18:45,0,11:00 - 18:30,0,1,1,1,0,0,0,0,,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,03457 000 125
LOO,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,03457 000 125
LOS,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
LUX,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
LYC,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
LYM,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
MDN,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
MAI,6:00 - 21:00,0,,0,6:45 - 21:00,0,7:00 - 21:00,0,1,1,1,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,03457 000 125
MLW,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
MKM,,0,,0,,0,,0,1,1,1,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
MEN,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
MDG,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
MTP,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
MRD,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
MIM,5:35 - 18:20,0,,0,6:45 - 12:30,0,,0,1,0,0,0,0,0,0,,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,03457 000 125
MOR,6:15 - 13:00,0,,0,6:45 - 13:00,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,03457 000 125
DBG,,0,,0,,0,,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
NLS,6:30 - 9:30,0,,0,,0,,0,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
NBY,6:00 - 20:24,0,,0,6:10 - 18:24,0,8:30 - 17:30,0,1,1,1,0,0,0,0,,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,03457 000 125
NRC,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
NCO,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
NQY,10:00 - 15:00,0,,0,9:00 - 17:20,0,10:00 - 16:00,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0345 7000 125
NTA,5:50 - 19:10,0,,0,6:10 - 17:50,0,8:45 - 19:45,0,1,1,1,0,0,0,0,,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,03457 000 125
NTC,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
NCM,6:30 - 13:00,0,,0,7:00 - 13:00,0,,0,1,1,1,0,0,0,0,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
OKE,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OLF,6:30 - 10:30,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
OXF,5:45 - 20:00,0,,0,7:30 - 20:00,0,7:15 - 20:00,0,1,1,1,0,0,0,0,,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,03457 000 125
PGN,8:30 - 17:15,0,,0,8:30 - 16:55,0,10:10 - 16:30,0,1,1,1,0,0,0,0,,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,03457 000 125
PAN,6:20 - 12:50,0,,0,7:00 - 13:00,0,,0,1,1,1,0,0,0,0,,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,03457 000 125
PAR,7:20 - 14:10,0,,0,7:20 - 14:10,0,,0,1,0,1,0,0,0,0,,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,03457 000 125
PSN,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
PWY,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
PNM,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
PYN,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
PNZ,6:05 - 20:10,0,,0,6:15 - 18:10,0,8:45 - 17:30,0,1,1,1,0,0,0,0,,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,03457 000 125
PRW,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
PSH,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
PEW,7:00 - 17:45,0,,0,7:50 - 14:00,0,17:30 - 19:30,0,1,1,1,0,0,0,0,,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,03457 000 125
PIL,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
PLY,5:20 - 20:30,0,,0,5:20 - 19:00,0,8:00 - 20:30,0,1,1,1,0,0,0,0,,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,03457 000 125
POL,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
PMA,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
QUI,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,03457 000 125
RAD,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
RDW,6:30 - 10:45,0,,0,,0,,0,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
RDA,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
RED,5:20 - 20:20,0,,0,5:20 - 20:20,0,9:00 - 20:30,0,1,0,0,0,0,0,0,,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,03457 000 125
ROC,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
ROM,6:50 - 13:30,0,,0,6:50 - 13:30,0,,0,1,1,1,0,0,0,0,,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,03457 000 125
STS,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
SMC,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SND,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
SDP,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
SML,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
SVB,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
SFR,,0,,0,,0,,0,1,1,1,0,0,0,0,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
SHI,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
SIP,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
SHH,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
SLO,6:00 - 21:30,0,,0,6:30 - 21:30,0,7:00 - 21:30,0,1,1,1,0,0,0,0,,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,03457 000 125
SGN,,0,,0,,0,,0,1,0,0,0,0,0,0,Zone 4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
STL,6:30 - 20:20,0,,0,6:30 - 20:20,0,8:00 - 15:30,0,1,1,1,0,1,0,0,Zone 4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,03457 000 125
SAR,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
SAU,5:50 - 19:00,0,,0,6:50 - 19:00,0,9:45 - 16:45,0,1,1,1,0,0,0,0,,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,03457 000 125
SBF,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
SBV,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
SCR,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
SER,7:15 - 12:00,0,,0,7:15 - 12:00,0,,0,1,0,0,0,0,0,0,,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,03457 000 125
SGM,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
SIV,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,03457 000 125
SJP,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
SKN,,0,,0,,0,,0,1,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
SRD,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
SCS,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
SHU,6:25 - 9:55,0,,0,7:10 - 10:40,0,,0,1,1,1,0,0,0,0,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
STD,6:30 - 18:00,0,,0,7:15 - 14:30,0,10:30 - 17:20,0,1,1,1,0,0,0,0,,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,03457 000 125
SWI,6:00 - 20:30,0,,0,6:00 - 20:00,0,8:00 - 20:30,0,1,1,1,0,0,0,0,,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,03457 000 125
TAC,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
TAP,6:20 - 13:14,0,,0,,0,,0,1,1,1,0,0,0,0,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,03457 000 125
TAU,6:10 - 20:00,0,,0,6:10 - 20:00,0,8:00 - 20:40,0,1,1,1,0,0,0,0,,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,03457 000 125
TGM,7:10 - 19:00,0,,0,7:00 - 14:00,0,,0,1,1,1,0,0,0,0,,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,03457 000 125
THA,6:00 - 12:45,0,,0,7:00 - 13:45,0,,0,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
THE,6:30 - 13:00,0,,0,6:45 - 11:30,0,,0,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
THO,,0,,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03457 000 125
TLH,6:25 - 12:55,0,,0,7:00 - 13:00,0,,0,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,03457 000 125
TVP,6:05 - 21:40,0,,0,6:05 - 21:40,0,8:10 - 22:10,0,1,1,1,0,0,0,0,,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,03457 000 125
TOP,,0,,0,,0,,0,1,0,1,0,0,0,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03457 000 125
TQY,7:10 - 17:00,0,,0,7:00 - 17:00,0,9:40 - 17:10,0,1,1,1,0,0,0,0,,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,03457 000 125
